,fare_amount
5192,8.132898
5193,4.674119
5194,5.769456
5195,7.6393924
5196,10.40707
5197,8.119327
5198,16.572823
5199,7.0877547
5200,11.743963
5201,10.819476
5202,12.666237
5203,12.213845
5204,8.665461
5205,10.893584
5206,8.727449
5207,6.9455523
5208,8.665127
5209,17.542753
5210,6.5101104
5211,8.443081
5212,11.476055
5213,10.637755
5214,10.087906
5215,5.1230555
5216,16.291647
5217,8.086073
5218,5.686285
5219,10.027892
5220,6.6783133
5221,5.894288
5222,18.932146
5223,8.015475
5224,17.773153
5225,8.246791
5226,19.182314
5227,7.65469
5228,13.466336
5229,15.313148
5230,8.23429
5231,11.561892
5232,18.443464
5233,9.213829
5234,4.606296
5235,5.778641
5236,10.282958
5237,7.9289565
5238,9.135046
5239,7.163025
5240,4.8916507
5241,10.631443
5242,8.631299
5243,17.179924
5244,5.927311
5245,5.848841
5246,4.6012287
5247,11.002473
5248,18.124617
5249,7.0803947
5250,5.9724874
5251,13.403568
5252,5.8895974
5253,7.0484953
5254,13.812674
5255,5.3477917
5256,6.257045
5257,16.673546
5258,10.727105
5259,7.417235
5260,5.534044
5261,8.37558
5262,5.0559535
5263,7.3164606
5264,15.200238
5265,6.2555184
5266,5.4973636
5267,11.297009
5268,8.258405
5269,4.9523396
5270,5.06149
5271,6.3251014
5272,11.468818
5273,14.724043
5274,5.290933
5275,8.525968
5276,18.208595
5277,7.2186785
5278,9.059664
5279,9.041185
5280,8.607224
5281,8.925761
5282,6.1895385
5283,7.6655583
5284,7.075341
5285,6.2600865
5286,6.428286
5287,5.2201347
5288,6.621254
5289,9.720303
5290,11.841576
5291,7.1745663
5292,5.6711154
5293,15.92356
5294,5.1684346
5295,9.1272335
5296,20.25378
5297,12.978417
5298,6.147899
5299,10.501267
5300,11.572426
5301,9.227437
5302,7.160124
5303,8.793389
5304,6.1168876
5305,6.8129854
5306,7.6231823
5307,7.610797
5308,4.9848785
5309,15.938751
5310,13.073311
5311,13.073311
5312,8.805865
5313,13.251208
5314,11.83423
5315,6.948441
5316,6.149917
5317,17.049414
5318,6.9605613
5319,18.092524
5320,9.574313
5321,8.222176
5322,8.222176
5323,10.896596
5324,8.368473
5325,5.318778
5326,16.545
5327,16.32145
5328,5.3705826
5329,10.815495
5330,6.5046487
5331,17.165276
5332,6.096039
5333,18.421057
5334,12.98865
5335,5.95964
5336,4.9389243
5337,4.565826
5338,5.2569084
5339,7.919415
5340,7.278956
5341,4.225884
5342,6.5875187
5343,9.6556
5344,7.525134
5345,8.7881365
5346,7.8390603
5347,13.631141
5348,14.759637
5349,11.646748
5350,10.098594
5351,8.256545
5352,16.585407
5353,7.5967693
5354,5.5244656
5355,6.1600327
5356,7.1907597
5357,18.166574
5358,6.0374236
5359,6.399357
5360,8.896856
5361,12.673844
5362,5.195403
5363,15.40501
5364,5.916072
5365,8.556597
5366,8.353981
5367,19.279081
5368,6.7078695
5369,17.517494
5370,9.033689
5371,6.258884
5372,6.430184
5373,20.36195
5374,13.571144
5375,4.941912
5376,8.553029
5377,8.92343
5378,12.710983
5379,12.634882
5380,4.539146
5381,9.441731
5382,19.983742
5383,20.296795
5384,13.335942
5385,5.6424246
5386,9.6933975
5387,6.30932
5388,10.615522
5389,12.093987
5390,9.200957
5391,16.160309
5392,7.822719
5393,5.4707665
5394,9.030649
5395,13.581944
5396,9.475845
5397,6.774984
5398,12.263542
5399,19.349903
5400,16.598608
5401,6.7690034
5402,7.394565
5403,8.648345
5404,18.949846
5405,14.285066
5406,6.9564357
5407,9.326022
5408,15.921439
5409,18.05997
5410,6.378582
5411,10.446362
5412,18.307625
5413,18.252567
5414,8.555539
5415,4.656591
5416,9.732304
5417,5.927311
5418,16.076586
5419,5.6345882
5420,7.4679337
5421,16.781319
5422,5.1216474
5423,9.056712
5424,11.113055
5425,9.2654915
5426,5.407067
5427,7.0505285
5428,7.857963
5429,15.408279
5430,6.39882
5431,6.9348927
5432,7.857963
5433,6.44078
5434,16.867134
5435,6.8697324
5436,20.490944
5437,5.3086243
5438,8.365869
5439,9.836161
5440,17.76584
5441,6.8960867
5442,6.920058
5443,2.3498025
5444,6.341044
5445,12.207711
5446,13.289616
5447,14.546874
5448,18.026178
5449,10.893584
5450,9.1453705
5451,8.206272
5452,8.48599
5453,8.368473
5454,18.528652
5455,19.712137
5456,15.098997
5457,17.858839
5458,15.981995
5459,5.322665
5460,14.80537
5461,7.4150953
5462,4.987864
5463,10.350948
5464,7.1051874
5465,4.4814477
5466,6.702346
5467,7.1051874
5468,8.310308
5469,5.8740516
5470,10.013216
5471,11.383392
5472,7.390255
5473,13.180708
5474,12.694666
5475,8.703319
5476,14.83792
5477,17.887945
5478,16.18254
5479,6.5252905
5480,13.476783
5481,17.797356
5482,4.9887376
5483,6.3801866
5484,9.139829
5485,19.821253
5486,16.7792
5487,12.956127
5488,6.679572
5489,6.575354
5490,10.510796
5491,4.32309
5492,7.509182
5493,6.2747455
5494,8.978423
5495,13.298453
5496,9.619687
5497,4.3359475
5498,18.455162
5499,5.806874
5500,10.358565
5501,5.0378933
5502,7.8432446
5503,5.7578793
5504,10.350252
5505,19.810572
5506,12.506608
5507,7.68348
5508,8.079472
5509,20.490944
5510,6.912458
5511,20.428669
5512,17.39951
5513,8.838812
5514,8.781809
5515,6.3395367
5516,5.512756
5517,5.5927744
5518,8.081422
5519,13.836636
5520,14.448083
5521,5.059242
5522,5.95964
5523,19.641035
5524,5.0348225
5525,6.1599617
5526,17.688112
5527,5.051359
5528,11.067487
5529,6.6791945
5530,18.216711
5531,8.6058445
5532,6.0350986
5533,7.008469
5534,18.3352
5535,7.184083
5536,14.84452
5537,7.250599
5538,9.145953
5539,5.1514454
5540,7.9435816
5541,18.593214
5542,6.8816595
5543,12.437375
5544,17.313063
5545,10.748866
5546,6.48335
5547,5.2638316
5548,5.2638316
5549,6.743298
5550,11.612899
5551,7.1745663
5552,8.737431
5553,11.517714
5554,5.3870993
5555,7.2739506
5556,5.0679173
5557,20.230162
5558,7.728923
5559,10.741258
5560,9.951089
5561,4.6066327
5562,8.5987015
5563,11.332943
5564,13.281591
5565,5.693709
5566,7.2275977
5567,14.151888
5568,18.014557
5569,20.747551
5570,6.16414
5571,5.6370697
5572,6.014017
5573,6.208428
5574,5.986606
5575,9.619215
5576,6.226671
5577,9.335804
5578,7.584804
5579,10.546465
5580,9.427515
5581,6.374507
5582,6.966633
5583,8.499184
5584,6.966633
5585,11.315105
5586,5.452316
5587,7.261046
5588,14.186976
5589,8.441333
5590,5.0637465
5591,14.552788
5592,6.542345
5593,10.846069
5594,7.002302
5595,5.3358774
5596,6.921688
5597,14.458684
5598,9.227437
5599,12.554975
5600,17.987146
5601,6.488987
5602,7.4792953
5603,6.531567
5604,12.521295
5605,7.462876
5606,4.358848
5607,7.3524456
5608,15.451992
5609,4.9614906
5610,4.6914544
5611,18.371067
5612,7.230938
5613,15.684779
5614,14.930212
5615,12.65865
5616,5.758581
5617,12.181415
5618,6.0658293
5619,7.494347
5620,6.770807
5621,8.55137
5622,7.822719
5623,16.81561
5624,17.698704
5625,6.598736
5626,2.699432
5627,9.806046
5628,20.169708
5629,9.806046
5630,18.198431
5631,4.810813
5632,7.453616
5633,10.548809
5634,6.2612762
5635,17.392187
5636,11.248899
5637,11.248899
5638,11.130263
5639,5.960594
5640,7.373424
5641,7.132938
5642,11.393526
5643,5.846981
5644,7.2010193
5645,10.783277
5646,8.065874
5647,18.707335
5648,4.7475605
5649,14.384652
5650,5.4522986
5651,5.7742734
5652,5.7590933
5653,9.142111
5654,13.334131
5655,8.79174
5656,7.580665
5657,5.89704
5658,10.238239
5659,16.544317
5660,8.248521
5661,7.7922196
5662,19.04086
5663,7.732693
5664,8.089563
5665,9.808404
5666,7.0745673
5667,17.376606
5668,5.129218
5669,2.0633705
5670,6.228686
5671,5.9736624
5672,14.743539
5673,18.05997
5674,18.05997
5675,7.28461
5676,7.6362433
5677,7.9006257
5678,7.294736
5679,4.506016
5680,6.740147
5681,8.455627
5682,7.1455064
5683,4.023863
5684,17.156712
5685,5.9451604
5686,8.893818
5687,7.8482876
5688,6.2701
5689,6.872641
5690,17.797356
5691,9.668673
5692,10.944898
5693,5.9242268
5694,7.0458074
5695,8.782898
5696,8.575659
5697,9.151479
5698,11.486882
5699,17.054209
5700,13.403822
5701,8.560612
5702,9.9709
5703,10.5451355
5704,11.027907
5705,7.721581
5706,4.94794
5707,11.501746
5708,7.166312
5709,5.6024647
5710,7.8628473
5711,9.060855
5712,7.9577446
5713,6.5619197
5714,20.374146
5715,7.9183936
5716,4.653955
5717,7.481254
5718,8.402025
5719,5.870529
5720,7.3587418
5721,15.956121
5722,4.952124
5723,8.553094
5724,7.398376
5725,11.370867
5726,6.195508
5727,6.820099
5728,5.9451604
5729,8.232853
5730,8.733043
5731,17.915852
5732,8.674914
5733,7.22868
5734,6.8616858
5735,9.342879
5736,14.615702
5737,7.0487633
5738,7.9079423
5739,6.3352547
5740,10.43516
5741,17.63305
5742,4.9279137
5743,5.861682
5744,9.2654705
5745,6.816218
5746,5.9242268
5747,4.2757583
5748,12.421571
5749,12.336119
5750,8.988104
5751,6.6807413
5752,12.080332
5753,6.3690114
5754,5.3363123
5755,18.615105
5756,18.615105
5757,11.237172
5758,7.1120467
5759,6.5364237
5760,12.812825
5761,6.897676
5762,5.8479257
5763,7.6804986
5764,19.740484
5765,8.040343
5766,9.623985
5767,8.765082
5768,7.4323688
5769,7.9416523
5770,8.795553
5771,7.044008
5772,13.802944
5773,11.76144
5774,10.742083
5775,11.10963
5776,5.6936016
5777,5.304269
5778,14.853225
5779,6.126938
5780,6.5112686
5781,8.526818
5782,7.1437144
5783,8.508203
5784,11.6628475
5785,6.886767
5786,9.313198
5787,4.295499
5788,4.8771772
5789,7.068795
5790,13.638792
5791,6.1721783
5792,6.769381
5793,19.213493
5794,4.7661138
5795,10.24093
5796,6.007553
5797,17.862724
5798,8.719558
5799,7.419788
5800,10.734671
5801,5.785117
5802,10.1839905
5803,5.844298
5804,6.213815
5805,5.3467402
5806,5.3552003
5807,9.727375
5808,8.433156
5809,4.638994
5810,5.806874
5811,5.249131
5812,11.42151
5813,14.101408
5814,15.691533
5815,9.970137
5816,9.386377
5817,6.032978
5818,8.463092
5819,6.4567943
5820,7.4725685
5821,7.706469
5822,12.756046
5823,7.419788
5824,9.387563
5825,13.039565
5826,8.503048
5827,9.623985
5828,4.4423485
5829,8.848789
5830,5.1835895
5831,5.751388
5832,20.821083
5833,10.717477
5834,11.0317955
5835,20.821083
5836,6.5319076
5837,13.581944
5838,8.345264
5839,5.4927473
5840,9.301972
5841,6.3792624
5842,7.008623
5843,7.507588
5844,17.943785
5845,18.51765
5846,6.2747455
5847,12.267187
5848,8.539132
5849,6.2747455
5850,9.962689
5851,6.2747455
5852,8.290961
5853,19.485735
5854,6.662515
5855,14.561209
5856,14.080836
5857,8.367739
5858,11.631935
5859,5.7220507
5860,6.135035
5861,12.572093
5862,9.509257
5863,4.6900983
5864,18.485905
5865,18.56404
5866,7.2684174
5867,5.695092
5868,14.169368
5869,9.840176
5870,8.433156
5871,5.06149
5872,18.026554
5873,12.3879795
5874,9.032265
5875,8.78651
5876,6.4806805
5877,12.624002
5878,20.54669
5879,7.916505
5880,9.272866
5881,11.944064
5882,7.8143206
5883,6.8260736
5884,4.4575706
5885,6.664163
5886,7.7770095
5887,17.655931
5888,13.74726
5889,13.940463
5890,8.505511
5891,16.196772
5892,10.750581
5893,8.479129
5894,18.068558
5895,10.814615
5896,6.2324243
5897,7.8722825
5898,4.239986
5899,4.7460294
5900,5.3683157
5901,10.148997
5902,19.351534
5903,18.714344
5904,5.2411427
5905,18.820864
5906,10.6045475
5907,18.976599
5908,7.9528728
5909,9.720303
5910,7.666658
5911,14.83579
5912,10.357219
5913,19.740484
5914,18.272968
5915,18.723898
5916,8.328101
5917,5.0336905
5918,6.3426657
5919,18.97287
5920,5.3273335
5921,5.3273335
5922,16.794388
5923,5.5873947
5924,8.061262
5925,10.803261
5926,4.504523
5927,11.200953
5928,9.380488
5929,8.859492
5930,5.8485665
5931,5.204154
5932,10.681306
5933,5.8485665
5934,18.088781
5935,7.860335
5936,6.165626
5937,8.888686
5938,16.354439
5939,11.261737
5940,19.42943
5941,5.698975
5942,5.0567274
5943,19.621138
5944,8.791768
5945,4.462186
5946,6.318753
5947,6.1139545
5948,18.900866
5949,6.475888
5950,10.644887
5951,15.590984
5952,10.450548
5953,13.987669
5954,6.0551257
5955,18.297018
5956,10.062548
5957,9.055525
5958,6.3790298
5959,17.311394
5960,6.6731052
5961,10.740107
5962,9.488827
5963,6.0718007
5964,9.148741
5965,12.60888
5966,7.9117594
5967,18.21142
5968,20.665617
5969,10.348764
5970,10.348764
5971,11.742417
5972,17.3558
5973,18.30695
5974,7.494347
5975,6.0591526
5976,11.920028
5977,8.170408
5978,7.6898575
5979,4.67504
5980,10.563394
5981,6.9940233
5982,17.460133
5983,7.5863523
5984,6.0350986
5985,18.3352
5986,9.891724
5987,5.753821
5988,11.383392
5989,9.706179
5990,6.271604
5991,7.3502355
5992,14.961384
5993,4.6269975
5994,10.29215
5995,11.819561
5996,6.5565424
5997,4.957604
5998,6.464792
5999,18.713316
6000,5.151291
6001,5.753821
6002,8.086292
6003,6.4910583
6004,6.8934183
6005,2.6710112
6006,6.394058
6007,6.849241
6008,6.558846
6009,6.995537
6010,8.475126
6011,8.978415
6012,8.537231
6013,6.2401114
6014,17.797493
6015,5.188526
6016,7.916505
6017,6.5861764
6018,8.251094
6019,7.651085
6020,7.468508
6021,4.842162
6022,12.666661
6023,12.666661
6024,13.694363
6025,6.393835
6026,5.495136
6027,8.189238
6028,19.285164
6029,7.9300365
6030,9.729178
6031,5.9553866
6032,4.7679462
6033,17.76584
6034,5.3813996
6035,11.589669
6036,5.702182
6037,14.238184
6038,7.3587723
6039,10.547971
6040,6.7594366
6041,9.857806
6042,6.44078
6043,12.613645
6044,17.077652
6045,4.9279137
6046,10.006353
6047,6.2817783
6048,4.7321043
6049,8.191124
6050,6.7905636
6051,11.568484
6052,14.972209
6053,12.523386
6054,11.910656
6055,11.953915
6056,19.613789
6057,7.930108
6058,9.236977
6059,9.309446
6060,7.666658
6061,8.289464
6062,17.39951
6063,6.6004896
6064,14.6750145
6065,6.946703
6066,8.781809
6067,9.451867
6068,9.26862
6069,6.4744716
6070,4.699297
6071,8.460424
6072,18.455162
6073,5.3876157
6074,5.861682
6075,6.0150423
6076,6.1439114
6077,19.52157
6078,11.681378
6079,17.856983
6080,13.514064
6081,6.7882533
6082,10.535332
6083,6.127815
6084,10.766448
6085,6.7400804
6086,16.34709
6087,10.187764
6088,5.151291
6089,4.7340407
6090,7.008469
6091,11.8682165
6092,4.987864
6093,11.0230665
6094,4.4507732
6095,4.467967
6096,9.149489
6097,6.1007347
6098,7.9366565
6099,9.71832
6100,18.816278
6101,5.9002495
6102,10.683951
6103,7.989155
6104,10.427801
6105,6.3792624
6106,7.7370973
6107,5.031546
6108,7.339705
6109,7.1433067
6110,6.670266
6111,14.335713
6112,5.3501587
6113,5.002399
6114,18.551126
6115,4.4489784
6116,18.31456
6117,4.7256804
6118,7.990775
6119,4.7256804
6120,5.7107215
6121,18.11566
6122,6.1079206
6123,6.769381
6124,8.604338
6125,10.417667
6126,4.358435
6127,10.31691
6128,9.434328
6129,4.3504753
6130,6.9461594
6131,4.5161176
6132,6.707501
6133,16.758303
6134,11.923839
6135,15.8384
6136,18.751608
6137,18.522242
6138,8.909188
6139,5.9370413
6140,5.233951
6141,7.404283
6142,9.62475
6143,11.456401
6144,9.611343
6145,12.519035
6146,13.115127
6147,12.550823
6148,9.236476
6149,10.202905
6150,9.244161
6151,6.1327353
6152,12.113578
6153,9.0347595
6154,15.568226
6155,5.0826993
6156,8.964781
6157,6.234519
6158,6.83582
6159,5.356755
6160,18.225046
6161,4.305315
6162,8.985829
6163,9.119545
6164,18.015102
6165,5.3154664
6166,16.182482
6167,11.330637
6168,5.972216
6169,6.098065
6170,5.2313576
6171,8.801586
6172,9.617069
6173,16.271894
6174,16.793335
6175,5.1163173
6176,8.48264
6177,7.9427595
6178,14.771256
6179,12.195592
6180,7.754552
6181,8.664574
6182,15.371416
6183,4.9686427
6184,11.638623
6185,5.160152
6186,16.447912
6187,9.501429
6188,15.386554
6189,4.8078136
6190,9.21221
6191,14.743539
6192,4.878217
6193,17.15445
6194,19.30592
6195,7.428143
6196,13.080155
6197,18.811533
6198,13.97413
6199,5.448775
6200,8.196115
6201,7.969796
6202,5.160152
6203,6.6563
6204,5.5071006
6205,9.436347
6206,10.300709
6207,5.4022794
6208,5.3870993
6209,8.556597
6210,7.1391377
6211,6.533436
6212,6.533436
6213,4.996478
6214,5.3363123
6215,7.577007
6216,6.743257
6217,18.551018
6218,13.481185
6219,7.334801
6220,6.849241
6221,6.2130766
6222,4.357106
6223,4.280454
6224,8.853976
6225,18.439938
6226,10.48381
6227,10.252582
6228,8.696819
6229,18.294258
6230,3.5024803
6231,8.577344
6232,11.004209
6233,7.833055
6234,18.019482
6235,5.721651
6236,17.662167
6237,14.414061
6238,6.964835
6239,12.345101
6240,7.5166764
6241,7.8435616
6242,7.839338
6243,11.628684
6244,6.167418
6245,6.598736
6246,6.3396945
6247,5.8465185
6248,5.346169
6249,9.902523
6250,18.0966
6251,6.3574333
6252,7.0063167
6253,7.4474616
6254,18.637625
6255,7.003575
6256,6.209081
6257,8.848789
6258,8.848789
6259,6.43523
6260,17.095356
6261,9.692758
6262,14.301723
6263,9.388086
6264,6.377277
6265,18.713316
6266,6.8424172
6267,8.094165
6268,6.390486
6269,13.095121
6270,5.3144064
6271,20.296795
6272,19.983742
6273,9.227654
6274,8.909188
6275,11.540416
6276,6.187571
6277,8.117385
6278,9.224379
6279,13.1699295
6280,10.607755
6281,8.086698
6282,5.377407
6283,8.332531
6284,6.2622194
6285,9.797962
6286,9.417795
6287,4.9254847
6288,13.760756
6289,5.2893534
6290,15.096797
6291,8.677268
6292,8.916297
6293,4.9186883
6294,6.4163127
6295,8.525968
6296,8.331843
6297,10.537085
6298,10.964928
6299,10.252582
6300,9.001875
6301,14.743539
6302,7.0505285
6303,6.572649
6304,18.248278
6305,4.492106
6306,6.8616858
6307,12.335689
6308,9.088621
6309,7.435686
6310,9.788829
6311,4.4027514
6312,4.554469
6313,10.785964
6314,10.318464
6315,10.241023
6316,7.0745983
6317,17.88166
6318,7.8345017
6319,14.629599
6320,16.008064
6321,12.418754
6322,6.6465425
6323,7.7708645
6324,7.0079355
6325,6.327838
6326,9.488012
6327,11.252292
6328,15.743336
6329,6.8590693
6330,15.547789
6331,12.700507
6332,17.501692
6333,4.9686427
6334,4.143432
6335,1.7800779
6336,4.391236
6337,11.088953
6338,6.0591526
6339,10.576317
6340,8.971296
6341,5.297045
6342,4.2008348
6343,13.444955
6344,10.053921
6345,6.925343
6346,5.8055935
6347,7.468508
6348,8.896856
6349,6.7132406
6350,19.458971
6351,9.0804615
6352,17.999819
6353,5.77362
6354,16.925842
6355,5.5846286
6356,6.149917
6357,16.598257
6358,10.582468
6359,8.575881
6360,7.934158
6361,6.0886316
6362,6.007553
6363,9.4393835
6364,7.0484953
6365,6.135035
6366,9.58576
6367,5.628434
6368,10.689109
6369,10.404259
6370,7.460813
6371,18.871763
6372,9.386377
6373,5.534044
6374,7.603601
6375,10.300139
6376,10.436331
6377,10.127345
6378,8.599664
6379,7.7492743
6380,16.97169
6381,4.8196144
6382,6.523044
6383,5.3683157
6384,7.075341
6385,11.424575
6386,8.331843
6387,11.305997
6388,9.370984
6389,6.390486
6390,4.7036157
6391,18.292349
6392,4.709622
6393,12.733113
6394,11.965702
6395,4.470578
6396,15.877728
6397,10.285611
6398,5.3193073
6399,18.871763
6400,8.436215
6401,8.054299
6402,4.788009
6403,8.937969
6404,7.5777426
6405,8.054299
6406,12.106651
6407,6.3503866
6408,9.86934
6409,7.800048
6410,5.168461
6411,15.133641
6412,5.3425655
6413,6.9239674
6414,15.633552
6415,10.464044
6416,9.326682
6417,12.200149
6418,11.560214
6419,12.583187
6420,18.088781
6421,6.2321672
6422,6.7253256
6423,20.490944
6424,19.449377
6425,13.186862
6426,7.392057
6427,16.070766
6428,8.251484
6429,13.8106575
6430,5.753821
6431,14.282326
6432,7.641658
6433,13.15697
6434,6.865052
6435,8.073392
6436,5.6266847
6437,6.352504
6438,10.231985
6439,12.305894
6440,7.286377
6441,13.810541
6442,11.69826
6443,20.75988
6444,14.15088
6445,20.75988
6446,7.069311
6447,6.577686
6448,16.93905
6449,17.228601
6450,9.700907
6451,4.8969502
6452,5.614273
6453,10.727105
6454,16.168524
6455,7.2057557
6456,16.67156
6457,9.216912
6458,8.651072
6459,6.462989
6460,6.8449764
6461,6.4012055
6462,7.9117866
6463,10.787554
6464,8.29131
6465,8.776728
6466,4.76057
6467,7.0893784
6468,14.2393
6469,8.442703
6470,5.3976803
6471,4.606296
6472,14.238202
6473,11.15738
6474,9.4143305
6475,10.125371
6476,16.13539
6477,16.627697
6478,9.79599
6479,15.651372
6480,4.9619803
6481,4.5828967
6482,6.473615
6483,5.871418
6484,8.002464
6485,6.3540335
6486,11.123422
6487,9.227506
6488,5.6480956
6489,10.3758
6490,8.578171
6491,13.271131
6492,9.9246855
6493,10.059181
6494,9.623821
6495,12.810652
6496,17.924044
6497,18.41391
6498,6.539127
6499,18.206116
6500,7.56104
6501,6.3130045
6502,6.7166743
6503,17.22147
6504,8.683418
6505,10.66294
6506,5.829067
6507,14.172274
6508,16.473454
6509,6.3138165
6510,8.634422
6511,6.6638823
6512,8.180959
6513,19.521343
6514,10.610093
6515,8.682796
6516,10.640304
6517,4.6390367
6518,11.036866
6519,9.9709
6520,16.213488
6521,8.145183
6522,7.83181
6523,11.474631
6524,12.208578
6525,3.3580675
6526,4.9138227
6527,6.1520944
6528,4.707819
6529,20.77982
6530,9.033716
6531,20.298595
6532,8.773125
6533,11.68574
6534,10.103967
6535,5.5079274
6536,8.720993
6537,7.640585
6538,7.2739506
6539,7.0386763
6540,10.300709
6541,5.5230865
6542,9.632143
6543,14.78535
6544,11.027041
6545,10.366937
6546,4.551071
6547,6.82477
6548,6.436176
6549,7.7014236
6550,5.8090253
6551,10.73434
6552,12.369405
6553,7.2150397
6554,6.2713413
6555,10.284457
6556,14.271133
6557,15.2664
6558,15.4184265
6559,13.481185
6560,18.838139
6561,13.468088
6562,19.458971
6563,5.9622664
6564,9.715234
6565,10.243062
6566,6.098973
6567,5.7317767
6568,7.1097264
6569,5.448775
6570,16.011154
6571,6.958166
6572,15.693978
6573,9.946319
6574,6.3256726
6575,19.821253
6576,9.2765875
6577,19.821253
6578,12.660786
6579,7.4512043
6580,12.7358
6581,12.060068
6582,15.076759
6583,9.394614
6584,10.194759
6585,9.098021
6586,4.823109
6587,19.133368
6588,13.383192
6589,9.477339
6590,5.7239814
6591,7.0439444
6592,5.814723
6593,4.8809547
6594,4.5899587
6595,9.571494
6596,9.571494
6597,7.4021106
6598,8.185445
6599,6.3531513
6600,8.922657
6601,13.125671
6602,5.1427855
6603,12.193735
6604,10.8316965
6605,5.4337816
6606,10.869983
6607,6.743298
6608,16.274418
6609,19.613789
6610,12.23201
6611,7.666658
6612,7.8755865
6613,5.7737274
6614,5.693709
6615,9.026907
6616,7.5665116
6617,5.615239
6618,4.9821324
6619,13.436512
6620,5.6466036
6621,5.4337816
6622,5.8442707
6623,11.500805
6624,7.7847753
6625,5.0156198
6626,13.484588
6627,7.5721684
6628,18.248278
6629,15.815072
6630,7.969796
6631,6.6563
6632,5.5071006
6633,9.623985
6634,8.040343
6635,15.344113
6636,5.136999
6637,7.893931
6638,13.31689
6639,6.436176
6640,6.7403183
6641,8.109225
6642,18.325563
6643,8.573099
6644,7.99683
6645,8.619999
6646,5.6318183
6647,17.741556
6648,5.255043
6649,5.2654886
6650,17.25412
6651,12.334444
6652,4.6170306
6653,8.086292
6654,6.305261
6655,5.9242067
6656,5.366927
6657,7.4304113
6658,7.903641
6659,6.0288153
6660,8.730805
6661,10.675477
6662,7.5187273
6663,8.616471
6664,11.835758
6665,5.905487
6666,7.6697555
6667,4.3591075
6668,4.5944157
6669,7.822719
6670,7.305611
6671,4.944496
6672,11.338366
6673,6.396605
6674,6.953062
6675,8.284834
6676,4.3909273
6677,6.3376293
6678,6.039364
6679,19.635014
6680,10.971433
6681,5.46901
6682,6.7078695
6683,10.090144
6684,8.105066
6685,9.574076
6686,11.408808
6687,7.3705883
6688,9.477339
6689,14.153578
6690,6.0419655
6691,17.08081
6692,6.0779657
6693,7.0877547
6694,6.971991
6695,6.971991
6696,16.739351
6697,16.999561
6698,5.2023087
6699,18.443464
6700,8.616913
6701,7.3824854
6702,10.923194
6703,10.814615
6704,5.0443506
6705,4.4510984
6706,5.5384307
6707,5.7052374
6708,4.7971506
6709,8.073332
6710,8.4911995
6711,7.35776
6712,17.228601
6713,5.033635
6714,5.442728
6715,17.09503
6716,13.042737
6717,19.31678
6718,5.4927473
6719,17.789246
6720,17.789246
6721,16.08117
6722,7.2796865
6723,6.135035
6724,11.736999
6725,6.4163127
6726,10.514515
6727,11.0317955
6728,8.962147
6729,6.106763
6730,15.168533
6731,8.237836
6732,7.0132103
6733,8.974838
6734,9.676882
6735,11.105968
6736,20.590166
6737,19.523342
6738,5.3529224
6739,4.698062
6740,10.834076
6741,13.944223
6742,18.216711
6743,5.4856086
6744,12.240812
6745,10.784418
6746,7.8636236
6747,6.117586
6748,4.7023287
6749,7.0505285
6750,4.3697224
6751,6.632004
6752,6.543062
6753,19.635014
6754,7.1391377
6755,6.7078695
6756,7.6117067
6757,6.543062
6758,13.115301
6759,5.5384307
6760,4.868462
6761,5.9027324
6762,9.041185
6763,6.449613
6764,8.974838
6765,8.753749
6766,9.676882
6767,11.024321
6768,9.041185
6769,11.489401
6770,7.074673
6771,12.117036
6772,11.670132
6773,16.979
6774,11.806974
6775,6.980863
6776,4.6363106
6777,10.642871
6778,6.4778934
6779,8.25305
6780,14.138506
6781,10.015422
6782,6.1210084
6783,7.822719
6784,6.953411
6785,6.5592265
6786,5.702182
6787,9.227654
6788,19.821321
6789,6.695907
6790,4.5580654
6791,6.390486
6792,5.0923257
6793,10.988632
6794,4.4489784
6795,16.263033
6796,4.6942225
6797,17.232756
6798,10.308962
6799,12.554975
6800,7.5065217
6801,5.362609
6802,4.7511597
6803,10.592757
6804,17.815004
6805,6.377877
6806,10.059611
6807,6.358389
6808,4.384986
6809,12.059136
6810,12.48676
6811,16.8889
6812,5.861094
6813,16.058573
6814,9.605313
6815,18.971615
6816,8.709265
6817,19.804787
6818,10.67208
6819,20.482157
6820,6.134285
6821,9.578439
6822,9.471342
6823,7.4163404
6824,7.119053
6825,20.482157
6826,2.9030674
6827,7.576121
6828,12.763838
6829,13.966091
6830,14.044594
6831,11.161491
6832,18.220455
6833,6.158227
6834,7.4579186
6835,10.8995285
6836,7.5729737
6837,7.76703
6838,5.2068815
6839,18.712725
6840,6.390486
6841,7.1540217
6842,6.8623886
6843,11.638623
6844,9.469318
6845,9.149489
6846,9.926569
6847,9.469318
6848,6.228686
6849,18.315556
6850,9.999613
6851,19.267836
6852,10.336944
6853,6.455727
6854,7.8550243
6855,9.839116
6856,8.10861
6857,17.634497
6858,19.325193
6859,6.771231
6860,9.382422
6861,4.8915405
6862,16.28533
6863,6.377277
6864,20.861753
6865,6.961427
6866,14.318058
6867,17.643887
6868,15.069101
6869,7.7801633
6870,18.115261
6871,6.6778827
6872,11.338366
6873,5.044449
6874,5.192339
6875,7.3705907
6876,12.333062
6877,8.563075
6878,8.022205
6879,7.5609865
6880,16.045258
6881,17.119871
6882,5.1461215
6883,8.215071
6884,7.1597133
6885,10.245779
6886,9.4572
